Industry,Company,Financial_Metric,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Heavy_Investment_Years
Energy,BPCL,Net Cash Flow,,-1586.681817,-1029,414,555,-1429,-215,-87,329,7000,-5474,257,-12,-1743,
Energy,HINDPETRO,Net Cash Flow,,-872.499999,600,-956,-1295,712,-784,-230,-247,841,-1,1175,-5322,-467,
Energy,IOC,Net Cash Flow,,476.0000006742776,2485,-2406,124,-405,-11,614,502,-653,395,-180,250,-573,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC,Net Cash Flow,,651,-1687,-2563,1064,-1176,19,-451,266,360,-274,-210,398,497.7954547442496,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID,Net Cash Flow,,-432,2295,-1986,-948,1698,-1707,2113,1199,-362,-2091,2615,-1728,-676.7272727,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE,Net Cash Flow,,-26292.09091,-16096,-21888,-1262,-8034,1266,3745,19839,-13523,18781,32486,28561,9277,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER,Net Cash Flow,,-1333,-392,-123,-574,579,126,-883,1773,1736,-741,1243,-928,-554.5227267,
Energy,TORNTPOWER,Net Cash Flow,,-67,908,-112,-523,-440,34,-20,-25,16,182,-101,163,344.56818184256554,
Energy,Net Cash Flow,Net Cash Flow-Average,,-2891.126991,-1222.777013,-2932.577143,-278.502381,-844.5,-112.9,476.7,2493.6,-586.6,1182.9,3728.7,2277.5,589.4113637138158,
Energy,Net Cash Flow,Net Cash Flow-Median,,-304.9886362,344.11493480950594,-539.5,-335.5,-215.5,4,-28.5,442.5,-173,90.5,346,206.5,-510.7613634,
FMCG,BRITANNIA,OCF,,511.886363402009,671,584,959,441,1249,1156,1485,1876,1300,2526,2573,2481,"2018, 2019, 2020, 2023"
FMCG,COLPAL,OCF,,744.6285716146231,880.8857145495713,1030.571428924799,1193.6857147328556,1370.2285719886422,1560.2000006847084,1763.600000821054,1980.4285723939536,2210.6857154108584,2454.371429871768,2711.4857157617807,2982.028573103249,3266.000001881272,"2019, 2025"
FMCG,DABUR,OCF,,873.7954545915127,1098,1047,1187,1227,1092,1499,1614,2115,1802,1488,2013,1987,"2015, 2016, 2021"
FMCG,EMAMILTD,OCF,,323,428,534,562,730,588,554,531,922,644,749,779,755.7727273013443,2016
FMCG,GODREJCP,OCF,,941.0227272757328,1116,1027,847,1860,1723,1729,1588,2030,1451,2151,2070,2577,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,OCF,,2967.1590909659863,3818,3292,4171,5185,6059,5800,7623,9163,9048,9991,15469,11886,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,OCF,,7102,7344,9843,9799,10627,13169,12583,14690,12527,15776,18878,17179,18867.70454545901,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,OCF,,378.431818254292,660,665,818,649,516,1062,1214,2007,1016,1419,1436,1363,2021
FMCG,NESTLEIND,OCF,,,,,,,,,,,,,,,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,OCF,,283.3181817308068,422,418,116,741,356,210,1082,1656,1516,1461,1937,2057,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,OCF,OCF-Average,,1569.471356426107,1826.4317460610637,2048.9523809916445,2183.6317460814284,2536.692063554294,2923.5777778538563,2928.511111202339,3534.158730265995,3834.076190601207,3889.7079366524185,4597.165079529087,5159.780952567027,5026.719697182403,
FMCG,OCF,OCF-Median,,744.6285716146231,880.8857145495713,1027,959,1227,1249,1499,1588,2030,1516,2151,2070,2481,
FMCG,BRITANNIA,CAPEX,,-150.5227276,-246,-450,-705,-150,-957,-852,-1526,433,914,-1507,477,84,"2018, 2019, 2020, 2023"
FMCG,COLPAL,CAPEX,,-44.31428566,-88.94285704,-144.2857141,-210.3428569,-287.1142854,-374.5999996,-472.7999995,-581.7142851,-701.3428564,-831.6857134,-972.7428561,-1124.514284,-1286.999999,"2019, 2025"
FMCG,DABUR,CAPEX,,-293.75,-104,-876,-730,-807,-541,338,-517,-1404,-1273,-583,-971,-449,"2015, 2016, 2021"
FMCG,EMAMILTD,CAPEX,,-130,-140,-237,-1313,-306,-276,-26,-231,-224,-234,-122,-210,32.43181812018156,2016
FMCG,GODREJCP,CAPEX,,-1183.227272,-494,-1236,-622,-2243,-336,274,-552,-292,-844,-1754,-3435,-344,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,CAPEX,,1217.4772717952728,-475,138,-282,-1173,-1063,-438,1791,-1228,-1728,-1484,-5324,6473,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,CAPEX,,-3881,-3254,-5275,-3921,-3251,-7114,-5546,-6174,5740,-2238,-5732,1563,1483.1136360168457,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,CAPEX,,-203.3181818,-202,-186,-203,-125,59,-367,-22,-933,441,-928,127,-621,2021
FMCG,NESTLEIND,CAPEX,,-612.1202225,-432,-70,-126,-131,-52,83,-321,-339.1985158,-392,-927,-1159.453061,-1544.701569,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,CAPEX,,-314.1363631,-1,-207,145,145,-31,53,-622,-346,-1317,-834,-1911,-2354,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,CAPEX,CAPEX-Average,,-559.4911781,-543.6942857,-854.3285714,-796.7342857,-832.8114285,-1068.56,-695.3799999,-875.5714285,70.5458627846092,-750.2685713,-1484.374286,-1196.796735,147.28438869453967,
FMCG,CAPEX,CAPEX-Median,,-248.5340909,-224,-222,-452,-296.5571427,-355.2999998,-196.5,-534.5,-342.5992579,-837.8428567,-950.371428,-1047.757142,-396.5,
FMCG,BRITANNIA,FCF,,662.4090909659863,917,1034,1664,591,2206,2008,3011,1443,386,4033,2096,2397,"2018, 2019, 2020, 2023"
FMCG,COLPAL,FCF,,788.942857272923,969.828571587801,1174.857143048197,1404.0285716429353,1657.3428573869169,1934.8000002726912,2236.400000303984,2562.142857473344,2912.028571791947,3286.057143252343,3684.228571847081,4106.542857594788,4553.000000484288,"2019, 2025"
FMCG,DABUR,FCF,,1167.545454569161,1202,1923,1917,2034,1633,1161,2131,3519,3075,2071,2984,2436,"2015, 2016, 2021"
FMCG,EMAMILTD,FCF,,453,568,771,1875,1036,864,580,762,1146,878,871,989,723.3409091811627,2016
FMCG,GODREJCP,FCF,,2124.249999294523,1610,2263,1469,4103,2059,1455,2140,2322,2295,3905,5505,2921,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,FCF,,1749.6818191707134,4293,3154,4453,6358,7122,6238,5832,10391,10776,11475,20793,5413,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,FCF,,10983,10598,15118,13720,13878,20283,18129,20864,6787,18014,24610,15616,17384.590909442166,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,FCF,,581.7500000242144,862,851,1021,774,457,1429,1236,2940,575,2347,1309,1984,2021
FMCG,NESTLEIND,FCF,,,,,,,,,,,,,,,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,FCF,,597.4545448794961,423,625,-29,596,387,157,1704,2002,2833,2295,3848,4411,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,FCF,FCF-Average,,2123.1148629085574,2382.5365079542003,2990.4285714498,3054.892063515881,3447.482539709657,4105.088888919188,3710.3777778115536,4471.349206385927,3718.0031746435498,4679.784127028038,6143.469841316342,6360.726984177199,4691.436868789735,
FMCG,FCF,FCF-Median,,788.942857272923,969.828571587801,1174.857143048197,1664,1657.3428573869169,1934.8000002726912,1455,2140,2912.028571791947,2833,3684.228571847081,3848,2921,
FMCG,BRITANNIA,FCF_Rank,,11,10,9,7,12,4,6,2,8,13,1,5,3,"2018, 2019, 2020, 2023"
FMCG,COLPAL,FCF_Rank,,13,12,11,10,9,8,7,6,5,4,3,2,1,"2019, 2025"
FMCG,DABUR,FCF_Rank,,12,11,8,9,7,10,13,5,1,2,6,3,4,"2015, 2016, 2021"
FMCG,EMAMILTD,FCF_Rank,,13,12,8,1,3,7,11,9,2,5,6,4,10,2016
FMCG,GODREJCP,FCF_Rank,,14,16,12,17,2,15,18,13,10,11,3,1,7,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,FCF_Rank,,13,11,12,10,6,5,7,8,4,3,2,1,9,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,FCF_Rank,,11,12,8,10,9,3,4,2,13,5,1,7,6,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,FCF_Rank,,11,8,9,7,10,13,4,6,1,12,2,5,3,2021
FMCG,NESTLEIND,FCF_Rank,,,,,,,,,,,,,,,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,FCF_Rank,,13,15,12,18,14,16,17,11,9,6,7,3,2,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,FCF_Rank,FCF_Rank-Average,,12.333333333333334,11.88888888888889,9.88888888888889,9.88888888888889,8,9,9.666666666666666,6.888888888888889,5.888888888888889,6.777777777777778,3.4444444444444446,3.4444444444444446,5,
FMCG,FCF_Rank,FCF_Rank-Median,,13,12,9,10,9,8,7,6,5,5,3,3,4,
FMCG,BRITANNIA,Financing_CF,,-373.0909089,-357,-181,-246,-295,-232,-353,58,-2242,-2246,-1028,-2830,-2762,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Financing_CF,,-451.4000003,-480.2000004,-504.0000005,-522.8000007,-536.6000009,-545.4000012,-549.2000014,-548.0000017,-541.800002,-530.6000023,-514.4000027,-493.2000031,-467.0000035,"2019, 2025"
FMCG,DABUR,Financing_CF,,-522.0909092,-804,-417,-374,-339,-577,-1888,-1043,-613,-490,-1035,-1161,-1405,"2015, 2016, 2021"
FMCG,EMAMILTD,Financing_CF,,-188,-301,-215,502,-496,-324,-428,-405,-688,-402,-608,-563,-729.1363636,2016
FMCG,GODREJCP,Financing_CF,,244.15909081697464,-620,-12,-202,665,-1384,-2039,-1295,-1816,-380,-794,1406,-2182,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Financing_CF,,-2703.863636,-2960,-3462,-3864,-4214,-4975,-5390,-6819,-9309,-8015,-8953,-10034,-13101,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Financing_CF,,-3310,-4122,-4661,-5613,-7301,-6221,-6869,-8181,-18634,-13580,-13006,-18551,-20267.47727,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Financing_CF,,-165.1818184,-339,-625,-601,-574,-567,-698,-1147,-1058,-1290,-560,-1542,-649,2021
FMCG,NESTLEIND,Financing_CF,,-650.9999993,-492.9999998,-498,-666,-997,-1491,-2148,-2967.999999,-3950.999999,-5096.999998,-6405.999997,-7877.999997,-9512.999996,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Financing_CF,,-59.97727312,-363,-392,-282,-816,-30,-224,-308,-426,-995,-714,256,453,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Financing_CF,Financing_CF-Average,,-818.0445454,-1083.92,-1096.7,-1186.88,-1490.36,-1634.64,-2058.62,-2265.6,-3927.88,-3302.56,-3361.84,-4139.02,-5062.261364,
FMCG,Financing_CF,Financing_CF-Median,,-412.2454546,-486.6000001,-457.5,-448.4000004,-555.3000005,-572,-1293,-1095,-1437,-1142.5,-911,-1351.5,-1793.5,
FMCG,BRITANNIA,Net,,-11.59090905,68,-47,8,-4,60,-49,17,66,-32,-9,219,-197,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Net,,249.8571428973228,313.3714286144823,384.7428571879864,463.9714286122471,551.0571428965777,646.0000000353903,748.8000000305474,859.4571428820491,977.97142858617,1104.342857144773,1238.5714285615832,1380.6571428328753,1530.599999960512,"2019, 2025"
FMCG,DABUR,Net,,58.36363640893251,190,-245,82,81,-27,-51,54,97,38,-130,-119,132,"2015, 2016, 2021"
FMCG,EMAMILTD,Net,,5,-13,82,-249,-72,-12,100,-106,9,8,19,6,59.06818180903792,2016
FMCG,GODREJCP,Net,,1.7272727249655873,1,-221,23,282,3,-36,-259,-79,227,-398,41,52,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Net,,1480.295452773571,383,-33,25,-202,21,-28,2595,-1374,-695,-446,111,5258,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Net,,-90,-32,-93,266,75,-166,169,334,-367,-43,139,191,82.11363636143506,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Net,,9.386363674886525,119,-147,14,-51,8,-3,45,16,167,-69,21,93,2021
FMCG,NESTLEIND,Net,,-358.7080788,-423,529,674,691,683,643.5569602102041,177,453.1396395713091,223,29,-198,-723,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Net,,-92.02272719,57,-182,-21,70,294,39,152,884,-796,-87,281,156,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Net,Net-Average,,125.2308153390186,66.33714286144823,2.7742857187986374,128.5971428612247,142.10571428965778,151.000000003539,153.33569602407516,386.8457142882049,68.31110681574792,20.1342857144773,28.65714285615832,193.36571428328756,644.2781818130985,
FMCG,Net,Net-Median,,3.3636363624827936,62.5,-70,24,72.5,14.5,18,103,41,23,-39,76,87.55681818071753,
FMCG,BRITANNIA,Heavy_Investment_Flag,,0,0,0,0,0,1,1,1,0,0,1,0,0,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Heavy_Investment_Flag,,0,0,0,0,0,0,1,0,0,0,0,0,1,"2019, 2025"
FMCG,DABUR,Heavy_Investment_Flag,,0,0,1,1,0,0,0,0,1,0,0,0,0,"2015, 2016, 2021"
FMCG,EMAMILTD,Heavy_Investment_Flag,,0,0,0,1,0,0,0,0,0,0,0,0,0,2016
FMCG,GODREJCP,Heavy_Investment_Flag,,1,1,1,0,1,0,0,0,0,0,1,1,0,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Heavy_Investment_Flag,,0,1,0,0,1,1,0,0,1,1,0,1,0,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Heavy_Investment_Flag,,1,1,1,1,1,1,1,1,0,1,1,0,0,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Heavy_Investment_Flag,,0,0,0,0,0,0,0,0,1,0,0,0,0,2021
FMCG,NESTLEIND,Heavy_Investment_Flag,,1,0,0,0,0,0,0,0,0,0,0,0,1,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Heavy_Investment_Flag,,0,0,0,0,0,0,0,1,0,1,0,1,1,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Heavy_Investment_Flag,Heavy_Investment_Flag-Average,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
FMCG,Heavy_Investment_Flag,Heavy_Investment_Flag-Median,,0,0,0,0,0,0,0,0,0,0,0,0,0,
FMCG,BRITANNIA,Cash from Operating Activity,,511.886363402009,671,584,959,441,1249,1156,1485,1876,1300,2526,2573,2481,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Cash from Operating Activity,,744.6285716146231,880.8857145495713,1030.571428924799,1193.6857147328556,1370.2285719886422,1560.2000006847084,1763.600000821054,1980.4285723939536,2210.6857154108584,2454.371429871768,2711.4857157617807,2982.028573103249,3266.000001881272,"2019, 2025"
FMCG,DABUR,Cash from Operating Activity,,873.7954545915127,1098,1047,1187,1227,1092,1499,1614,2115,1802,1488,2013,1987,"2015, 2016, 2021"
FMCG,EMAMILTD,Cash from Operating Activity,,323,428,534,562,730,588,554,531,922,644,749,779,755.7727273013443,2016
FMCG,GODREJCP,Cash from Operating Activity,,941.0227272757328,1116,1027,847,1860,1723,1729,1588,2030,1451,2151,2070,2577,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Cash from Operating Activity,,2967.1590909659863,3818,3292,4171,5185,6059,5800,7623,9163,9048,9991,15469,11886,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Cash from Operating Activity,,7102,7344,9843,9799,10627,13169,12583,14690,12527,15776,18878,17179,18867.70454545901,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Cash from Operating Activity,,378.431818254292,660,665,818,649,516,1062,1214,2007,1016,1419,1436,1363,2021
FMCG,NESTLEIND,Cash from Operating Activity,,,,,,,,,,,,,,,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Cash from Operating Activity,,283.3181817308068,422,418,116,741,356,210,1082,1656,1516,1461,1937,2057,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Cash from Operating Activity,Cash from Operating Activity-Average,,1569.471356426107,1826.4317460610637,2048.9523809916445,2183.6317460814284,2536.692063554294,2923.5777778538563,2928.511111202339,3534.158730265995,3834.076190601207,3889.7079366524185,4597.165079529087,5159.780952567027,5026.719697182403,
FMCG,Cash from Operating Activity,Cash from Operating Activity-Median,,744.6285716146231,880.8857145495713,1027,959,1227,1249,1499,1588,2030,1516,2151,2070,2481,
FMCG,BRITANNIA,Cash from Investing Activity,,-150.5227276,-246,-450,-705,-150,-957,-852,-1526,433,914,-1507,477,84,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Cash from Investing Activity,,-44.31428566,-88.94285704,-144.2857141,-210.3428569,-287.1142854,-374.5999996,-472.7999995,-581.7142851,-701.3428564,-831.6857134,-972.7428561,-1124.514284,-1286.999999,"2019, 2025"
FMCG,DABUR,Cash from Investing Activity,,-293.75,-104,-876,-730,-807,-541,338,-517,-1404,-1273,-583,-971,-449,"2015, 2016, 2021"
FMCG,EMAMILTD,Cash from Investing Activity,,-130,-140,-237,-1313,-306,-276,-26,-231,-224,-234,-122,-210,32.43181812018156,2016
FMCG,GODREJCP,Cash from Investing Activity,,-1183.227272,-494,-1236,-622,-2243,-336,274,-552,-292,-844,-1754,-3435,-344,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Cash from Investing Activity,,1217.4772717952728,-475,138,-282,-1173,-1063,-438,1791,-1228,-1728,-1484,-5324,6473,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Cash from Investing Activity,,-3881,-3254,-5275,-3921,-3251,-7114,-5546,-6174,5740,-2238,-5732,1563,1483.1136360168457,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Cash from Investing Activity,,-203.3181818,-202,-186,-203,-125,59,-367,-22,-933,441,-928,127,-621,2021
FMCG,NESTLEIND,Cash from Investing Activity,,-612.1202225,-432,-70,-126,-131,-52,83,-321,-339.1985158,-392,-927,-1159.453061,-1544.701569,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Cash from Investing Activity,,-314.1363631,-1,-207,145,145,-31,53,-622,-346,-1317,-834,-1911,-2354,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Cash from Investing Activity,Cash from Investing Activity-Average,,-559.4911781,-543.6942857,-854.3285714,-796.7342857,-832.8114285,-1068.56,-695.3799999,-875.5714285,70.5458627846092,-750.2685713,-1484.374286,-1196.796735,147.28438869453967,
FMCG,Cash from Investing Activity,Cash from Investing Activity-Median,,-248.5340909,-224,-222,-452,-296.5571427,-355.2999998,-196.5,-534.5,-342.5992579,-837.8428567,-950.371428,-1047.757142,-396.5,
FMCG,BRITANNIA,Cash from Financing Activity,,-373.0909089,-357,-181,-246,-295,-232,-353,58,-2242,-2246,-1028,-2830,-2762,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Cash from Financing Activity,,-451.4000003,-480.2000004,-504.0000005,-522.8000007,-536.6000009,-545.4000012,-549.2000014,-548.0000017,-541.800002,-530.6000023,-514.4000027,-493.2000031,-467.0000035,"2019, 2025"
FMCG,DABUR,Cash from Financing Activity,,-522.0909092,-804,-417,-374,-339,-577,-1888,-1043,-613,-490,-1035,-1161,-1405,"2015, 2016, 2021"
FMCG,EMAMILTD,Cash from Financing Activity,,-188,-301,-215,502,-496,-324,-428,-405,-688,-402,-608,-563,-729.1363636,2016
FMCG,GODREJCP,Cash from Financing Activity,,244.15909081697464,-620,-12,-202,665,-1384,-2039,-1295,-1816,-380,-794,1406,-2182,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Cash from Financing Activity,,-2703.863636,-2960,-3462,-3864,-4214,-4975,-5390,-6819,-9309,-8015,-8953,-10034,-13101,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Cash from Financing Activity,,-3310,-4122,-4661,-5613,-7301,-6221,-6869,-8181,-18634,-13580,-13006,-18551,-20267.47727,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Cash from Financing Activity,,-165.1818184,-339,-625,-601,-574,-567,-698,-1147,-1058,-1290,-560,-1542,-649,2021
FMCG,NESTLEIND,Cash from Financing Activity,,-650.9999993,-492.9999998,-498,-666,-997,-1491,-2148,-2967.999999,-3950.999999,-5096.999998,-6405.999997,-7877.999997,-9512.999996,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Cash from Financing Activity,,-59.97727312,-363,-392,-282,-816,-30,-224,-308,-426,-995,-714,256,453,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Cash from Financing Activity,Cash from Financing Activity-Average,,-818.0445454,-1083.92,-1096.7,-1186.88,-1490.36,-1634.64,-2058.62,-2265.6,-3927.88,-3302.56,-3361.84,-4139.02,-5062.261364,
FMCG,Cash from Financing Activity,Cash from Financing Activity-Median,,-412.2454546,-486.6000001,-457.5,-448.4000004,-555.3000005,-572,-1293,-1095,-1437,-1142.5,-911,-1351.5,-1793.5,
FMCG,BRITANNIA,Net Cash Flow,,-11.59090905,68,-47,8,-4,60,-49,17,66,-32,-9,219,-197,"2018, 2019, 2020, 2023"
FMCG,COLPAL,Net Cash Flow,,249.8571428973228,313.3714286144823,384.7428571879864,463.9714286122471,551.0571428965777,646.0000000353903,748.8000000305474,859.4571428820491,977.97142858617,1104.342857144773,1238.5714285615832,1380.6571428328753,1530.599999960512,"2019, 2025"
FMCG,DABUR,Net Cash Flow,,58.36363640893251,190,-245,82,81,-27,-51,54,97,38,-130,-119,132,"2015, 2016, 2021"
FMCG,EMAMILTD,Net Cash Flow,,5,-13,82,-249,-72,-12,100,-106,9,8,19,6,59.06818180903792,2016
FMCG,GODREJCP,Net Cash Flow,,1.7272727249655873,1,-221,23,282,3,-36,-259,-79,227,-398,41,52,"2006, 2007, 2008, 2009, 2010, 2013, 2014, 2015, 2017, 2023, 2024"
FMCG,HINDUNILVR,Net Cash Flow,,1480.295452773571,383,-33,25,-202,21,-28,2595,-1374,-695,-446,111,5258,"2014, 2017, 2018, 2021, 2022, 2024"
FMCG,ITC,Net Cash Flow,,-90,-32,-93,266,75,-166,169,334,-367,-43,139,191,82.11363636143506,"2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2022, 2023"
FMCG,MARICO,Net Cash Flow,,9.386363674886525,119,-147,14,-51,8,-3,45,16,167,-69,21,93,2021
FMCG,NESTLEIND,Net Cash Flow,,-358.7080788,-423,529,674,691,683,643.5569602102041,177,453.1396395713091,223,29,-198,-723,"2006, 2007, 2008, 2009, 2010, 2013, 2025"
FMCG,TATACONSUM,Net Cash Flow,,-92.02272719,57,-182,-21,70,294,39,152,884,-796,-87,281,156,"2006, 2007, 2008, 2009, 2020, 2022, 2024, 2025"
FMCG,Net Cash Flow,Net Cash Flow-Average,,125.2308153390186,66.33714286144823,2.7742857187986374,128.5971428612247,142.10571428965778,151.000000003539,153.33569602407516,386.8457142882049,68.31110681574792,20.1342857144773,28.65714285615832,193.36571428328756,644.2781818130985,
FMCG,Net Cash Flow,Net Cash Flow-Median,,3.3636363624827936,62.5,-70,24,72.5,14.5,18,103,41,23,-39,76,87.55681818071753,
infrastructure,ADANIENT,OCF,,9938.749999523165,8228,8532,5112,774,2942,3236,2454,4043,1385,17626,10312,4513,"2013, 2014, 2015, 2018, 2021, 2022, 2023, 2024, 2025"
infrastructure,IRB,OCF,,1445,1655,1823,2340,3192,2132,2710,3709,867,364,1764,4054,2237.022727176547,
infrastructure,LT,OCF,,-12079.45454,-7143,-1365,-3240,6655,-10031,-4756,6694,23074,19164,22777,18266,9161,"2016, 2017, 2019, 2020"
infrastructure,NCC,OCF,,1620,634,867,395,314,586,673,931,842,1416,1100,1359,1927.2954543977976,
infrastructure,OCF,OCF-Average,,231.0738641321659,843.5,2464.25,1151.75,2733.75,-1092.75,465.75,3447,7206.5,5582.25,10816.75,8497.75,4459.579545393586,
infrastructure,OCF,OCF-Median,,1532.5,1144.5,1345,1367.5,1983,1359,1691.5,3081.5,2455,1400.5,9695,7183,3375.011363588273,
infrastructure,ADANIENT,CAPEX,,-14003.68181,-8007,-11465,-1825,-1460,-7649,2487,-1082,-8611,-17041,-15459,-18767,-26259,"2013, 2014, 2015, 2018, 2021, 2022, 2023, 2024, 2025"
infrastructure,IRB,CAPEX,,-2243,-2394,-2297,-3144,-2981,-2621,-4081,-4932,-8176,-1553,-650,-3644,-1924.727273,
infrastructure,LT,CAPEX,,-6466.681818,-5510,-4778,-4627,-9796,3914,-11023,-8408,-5750,-3585,-8048,2179,-15518,"2016, 2017, 2019, 2020"
infrastructure,NCC,CAPEX,,394,-67,-95,193,376,-188,-619,11,-207,-66,-192,-319,-232.5227273,
infrastructure,CAPEX,CAPEX-Average,,-5579.840906,-3994.5,-4658.75,-2350.75,-3465.25,-1636,-3309,-3602.75,-5686,-5561.25,-6087.25,-5137.75,-10983.5625,
infrastructure,CAPEX,CAPEX-Median,,-4354.840909,-3952,-3537.5,-2484.5,-2220.5,-1404.5,-2350,-3007,-6963,-2569,-4349,-1981.5,-8721.363636,
infrastructure,ADANIENT,FCF,,23942.4318048954,16235,19997,6937,2234,10591,749,3536,12654,18426,33085,29079,30772,"2013, 2014, 2015, 2018, 2021, 2022, 2023, 2024, 2025"
infrastructure,IRB,FCF,,3688,4049,4120,5484,6173,4753,6791,8641,9043,1917,2414,7698,4161.750000044704,
infrastructure,LT,FCF,,-5612.772725,-1633,3413,1387,16451,-13945,6267,15102,28824,22749,30825,16087,24679,"2016, 2017, 2019, 2020"
