Industry,Company,Financial_Metric,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Real Estate,PRESTIGE,Revenue CAGR %,,,,,,,,,,,,,,,,,,,13.54
Real Estate,PRESTIGE,PAT CAGR %,,,,,,,,,,,,,,,,,,,16.95
Real Estate,SECTOR_Real Estate,Sector Net Margin %,,,,,,,,10.74,9.54,8.6,6.36,8.84,36.13,12.28,1.4,28.11,22.01,22.89,29.62
Retail,ABFRL,Depreciation,,,,,,,,,,,,,,282.0,885.0,963.0,997.0,1227.0,1655.0
Retail,ABFRL,Ebit,,,,,,,,,,,,,,593.0,1259.0,583.0,1138.0,1557.0,1522.0
Retail,ABFRL,Eps In Rs,,,,,,,,,,,,,,3.72,-1.89,-7.93,-1.16,-0.38,-6.19
Retail,ABFRL,Expenses,,,,,,,,,,,,,,7525.0,7528.0,4666.0,6998.0,10860.0,12474.0
Retail,ABFRL,Interest,,,,,,,,,,,,,,225.0,469.0,530.0,389.0,536.0,941.0
Retail,ABFRL,Other Income,,,,,,,,,,,,,,63.0,63.0,73.0,103.0,123.0,246.0
Retail,ABFRL,Pat,,,,,,,,,,,,,,321.0,-165.0,-736.0,-118.0,-59.0,-736.0
Retail,ABFRL,Pbt,,,,,,,,,,,,,,149.0,-33.0,-838.0,-145.0,-82.0,-829.0
Retail,ABFRL,Revenue,,,,,,,,,,,,,,8118.0,8788.0,5249.0,8136.0,12418.0,13996.0
Retail,DMART,Depreciation,,,,,,,,46.0,57.0,82.0,98.0,128.0,159.0,212.0,374.0,414.0,498.0,639.0,731.0
Retail,DMART,Ebit,,,,,,,,215.0,341.0,456.0,664.0,969.0,1353.0,1633.0,2128.0,1745.0,2502.0,3639.0,4106.0
Retail,DMART,Eps In Rs,,,,,,,,1.73,2.95,3.77,5.7,7.67,12.92,14.46,20.09,16.97,23.04,36.69,38.97
Retail,DMART,Expenses,,,,,,,,3126.0,4345.0,5983.0,7919.0,10929.0,13680.0,18371.0,22742.0,22398.0,28474.0,39201.0,46683.0
Retail,DMART,Interest,,,,,,,,43.0,56.0,72.0,91.0,122.0,60.0,47.0,69.0,42.0,54.0,67.0,58.0
Retail,DMART,Other Income,,,,,,,,15.0,16.0,20.0,17.0,28.0,88.0,48.0,60.0,194.0,114.0,128.0,145.0
Retail,DMART,Pat,,,,,,,,94.0,161.0,212.0,320.0,479.0,806.0,902.0,1301.0,1099.0,1492.0,2378.0,2536.0
Retail,DMART,Pbt,,,,,,,,141.0,245.0,323.0,492.0,747.0,1222.0,1422.0,1745.0,1483.0,2064.0,3060.0,3461.0
Retail,DMART,Revenue,,,,,,,,3341.0,4686.0,6439.0,8584.0,11898.0,15033.0,20005.0,24870.0,24143.0,30976.0,42840.0,50789.0
Retail,RELIANCE,Depreciation,,,,,,,,11232.0,11201.0,11547.0,11565.0,11646.0,16706.0,20934.0,22203.0,26572.0,29782.0,40303.0,50832.0
Retail,RELIANCE,Ebit,,,,,,,,33155.0,34935.0,37449.0,41781.0,46307.0,64315.0,84250.0,89266.0,80790.0,108581.0,142318.0,162498.0
Retail,RELIANCE,Eps In Rs,,,,,,,,15.16,16.31,17.07,21.51,21.55,26.69,29.28,29.1,38.75,44.87,49.29,51.45
Retail,RELIANCE,Expenses,,,,,,,,362802.0,398586.0,336923.0,230802.0,257647.0,326508.0,484087.0,507413.0,385517.0,586092.0,734078.0,736543.0
Retail,RELIANCE,Interest,,,,,,,,3463.0,3836.0,3316.0,3691.0,3849.0,8052.0,16495.0,22027.0,21189.0,14584.0,19571.0,23118.0
Retail,RELIANCE,Other Income,,,,,,,,7757.0,8865.0,8528.0,12212.0,9222.0,9869.0,8406.0,8570.0,22432.0,19600.0,12020.0,16179.0
Retail,RELIANCE,Pat,,,,,,,,20886.0,22548.0,23640.0,29861.0,29833.0,36080.0,39837.0,39880.0,53739.0,67845.0,74088.0,79020.0
Retail,RELIANCE,Pbt,,,,,,,,26217.0,28763.0,31114.0,38737.0,40034.0,49426.0,55227.0,53606.0,55461.0,83815.0,94464.0,104727.0
Retail,RELIANCE,Revenue,,,,,,,,395957.0,433521.0,374372.0,272583.0,303954.0,390823.0,568337.0,596679.0,466307.0,694673.0,876396.0,899041.0
Retail,TITAN,Depreciation,,,,,,,,56.0,68.0,90.0,98.0,111.0,131.0,163.0,348.0,375.0,399.0,441.0,584.0
Retail,TITAN,Ebit,,,,,,,,1014.0,1047.0,1153.0,939.0,1164.0,1644.0,1994.0,2463.0,1725.0,3344.0,4882.0,5292.0
Retail,TITAN,Eps In Rs,,,,,,,,8.17,8.28,9.19,7.6,8.01,12.73,15.82,16.91,10.96,24.48,36.61,39.38
Retail,TITAN,Expenses,,,,,,,,9109.0,9880.0,10761.0,10337.0,12097.0,14476.0,17785.0,18589.0,19919.0,25455.0,35693.0,45792.0
Retail,TITAN,Interest,,,,,,,,51.0,87.0,81.0,42.0,38.0,53.0,53.0,166.0,203.0,218.0,300.0,619.0
Retail,TITAN,Other Income,,,,,,,,99.0,117.0,67.0,69.0,-42.0,70.0,178.0,153.0,180.0,177.0,306.0,534.0
Retail,TITAN,Pat,,,,,,,,725.0,735.0,816.0,675.0,697.0,1102.0,1389.0,1493.0,974.0,2198.0,3274.0,3496.0
Retail,TITAN,Pbt,,,,,,,,1006.0,1010.0,1049.0,868.0,973.0,1530.0,1957.0,2102.0,1327.0,2904.0,4447.0,4623.0
Retail,TITAN,Revenue,,,,,,,,10123.0,10927.0,11913.0,11276.0,13261.0,16120.0,19779.0,21052.0,21644.0,28799.0,40575.0,51084.0
Retail,ABFRL,Net Margin %,,,,,,,,,,,,,,3.95,-1.88,-14.02,-1.45,-0.48,-5.26
Retail,DMART,Net Margin %,,,,,,,,2.81,3.44,3.29,3.73,4.03,5.36,4.51,5.23,4.55,4.82,5.55,4.99
Retail,DMART,Revenue CAGR %,,,,,,,,,,,,,,,,,,,28.07
Retail,DMART,PAT CAGR %,,,,,,,,,,,,,,,,,,,34.93
Retail,RELIANCE,Net Margin %,,,,,,,,5.27,5.2,6.31,10.95,9.81,9.23,7.01,6.68,11.52,9.77,8.45,8.79
Retail,RELIANCE,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.74
Retail,RELIANCE,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.86
Retail,TITAN,Net Margin %,,,,,,,,7.16,6.73,6.85,5.99,5.26,6.84,7.02,7.09,4.5,7.63,8.07,6.84
Retail,TITAN,Revenue CAGR %,,,,,,,,,,,,,,,,,,,15.85
Retail,TITAN,PAT CAGR %,,,,,,,,,,,,,,,,,,,15.38
Retail,SECTOR_Retail,Sector Net Margin %,,,,,,,,5.3,5.22,6.28,10.55,9.42,9.0,6.89,6.53,10.65,9.37,8.2,8.31
Telecommunications,BHARTIARTL,Depreciation,,,,,,,,14815.0,15650.0,19858.0,17450.0,19773.0,19243.0,21348.0,27690.0,29404.0,33091.0,36432.0,39538.0
Telecommunications,BHARTIARTL,Ebit,,,,,,,,22960.0,26512.0,33602.0,33984.0,35330.0,30079.0,25764.0,36610.0,45279.0,57534.0,71274.0,78292.0
Telecommunications,BHARTIARTL,Eps In Rs,,,,,,,,4.32,5.04,8.41,11.05,6.91,2.0,0.74,-55.06,-25.63,7.23,14.97,13.2
Telecommunications,BHARTIARTL,Expenses,,,,,,,,53987.0,59352.0,62499.0,62548.0,60138.0,52560.0,55016.0,50930.0,55337.0,59013.0,67871.0,71691.0
Telecommunications,BHARTIARTL,Interest,,,,,,,,4519.0,5879.0,4446.0,8546.0,9547.0,9326.0,10622.0,13992.0,15091.0,16616.0,19300.0,22648.0
Telecommunications,BHARTIARTL,Other Income,,,,,,,,1159.0,2881.0,1243.0,4858.0,1713.0,1756.0,4474.0,-37775.0,-4215.0,4656.0,1019.0,-3428.0
Telecommunications,BHARTIARTL,Pat,,,,,,,,2267.0,3019.0,5048.0,6893.0,4241.0,2184.0,1688.0,-30664.0,-12364.0,8305.0,12287.0,8558.0
Telecommunications,BHARTIARTL,Pbt,,,,,,,,4785.0,7864.0,10540.0,12846.0,7723.0,3267.0,-1732.0,-42846.0,-3432.0,12483.0,16561.0,12679.0
Telecommunications,BHARTIARTL,Revenue,,,,,,,,76947.0,85864.0,96101.0,96532.0,95468.0,82639.0,80780.0,87539.0,100616.0,116547.0,139145.0,149982.0
Telecommunications,BHARTIARTL,Net Margin %,,,,,,,,2.95,3.52,5.25,7.14,4.44,2.64,2.09,-35.03,-12.29,7.13,8.83,5.71
Telecommunications,BHARTIARTL,Revenue CAGR %,,,,,,,,,,,,,,,,,,,6.26
Telecommunications,BHARTIARTL,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.84
Telecommunications,SECTOR_Telecommunications,Sector Net Margin %,,,,,,,,2.95,3.52,5.25,7.14,4.44,2.64,2.09,-35.03,-12.29,7.13,8.83,5.71
Textiles,ADANIENT,Depreciation,,,,,,,,2298.0,3223.0,3522.0,314.0,315.0,664.0,390.0,472.0,537.0,1248.0,2436.0,3042.0
Textiles,ADANIENT,Ebit,,,,,,,,6021.0,9383.0,12450.0,1684.0,1902.0,2038.0,1969.0,2294.0,2506.0,3714.0,8818.0,11377.0
Textiles,ADANIENT,Eps In Rs,,,,,,,,14.67,20.19,17.71,9.19,8.98,6.89,6.52,10.35,8.39,7.06,21.61,28.42
Textiles,ADANIENT,Expenses,,,,,,,,40354.0,45564.0,52015.0,32325.0,34631.0,33886.0,38409.0,41108.0,37031.0,65707.0,118722.0,85044.0
Textiles,ADANIENT,Interest,,,,,,,,3492.0,5703.0,7056.0,1357.0,1257.0,1250.0,1625.0,1572.0,1377.0,2526.0,3969.0,4555.0
Textiles,ADANIENT,Other Income,,,,,,,,1775.0,1157.0,792.0,1044.0,749.0,363.0,504.0,872.0,494.0,1012.0,834.0,1146.0
Textiles,ADANIENT,Pat,,,,,,,,1218.0,2646.0,2298.0,1000.0,925.0,594.0,506.0,1040.0,1046.0,788.0,2422.0,3335.0
Textiles,ADANIENT,Pbt,,,,,,,,2005.0,1614.0,2663.0,1056.0,1079.0,487.0,459.0,1122.0,1086.0,952.0,3247.0,4926.0
Textiles,ADANIENT,Revenue,,,,,,,,46375.0,54947.0,64465.0,34008.0,36533.0,35924.0,40379.0,43403.0,39537.0,69420.0,127540.0,96421.0
Textiles,ARVIND,Depreciation,,,,,,,,204.0,225.0,212.0,239.0,294.0,222.0,235.0,290.0,285.0,254.0,253.0,266.0
Textiles,ARVIND,Ebit,,,,,,,,687.0,935.0,1036.0,974.0,960.0,691.0,723.0,708.0,478.0,830.0,828.0,879.0
Textiles,ARVIND,Eps In Rs,,,,,,,,9.63,13.71,13.21,12.17,12.18,11.97,8.75,3.7,-0.64,9.14,15.47,12.87
Textiles,ARVIND,Expenses,,,,,,,,4605.0,5927.0,6816.0,7037.0,8261.0,6103.0,6419.0,6661.0,4595.0,7180.0,7554.0,6858.0
Textiles,ARVIND,Interest,,,,,,,,315.0,354.0,417.0,383.0,312.0,192.0,236.0,255.0,239.0,197.0,192.0,193.0
Textiles,ARVIND,Other Income,,,,,,,,81.0,52.0,39.0,89.0,66.0,109.0,39.0,5.0,15.0,13.0,100.0,42.0
Textiles,ARVIND,Pat,,,,,,,,248.0,353.0,338.0,316.0,321.0,316.0,228.0,92.0,-27.0,242.0,413.0,353.0
Textiles,ARVIND,Pbt,,,,,,,,248.0,407.0,445.0,441.0,420.0,385.0,290.0,168.0,-31.0,393.0,484.0,463.0
Textiles,ARVIND,Revenue,,,,,,,,5293.0,6862.0,7851.0,8011.0,9221.0,6794.0,7142.0,7369.0,5073.0,8010.0,8382.0,7738.0
Textiles,GRASIM,Depreciation,,,,,,,,1252.0,1457.0,1563.0,1834.0,1808.0,2724.0,3571.0,4004.0,4033.0,4161.0,4552.0,5001.0
Textiles,GRASIM,Ebit,,,,,,,,5924.0,4915.0,5144.0,5911.0,7387.0,11612.0,16640.0,10373.0,18635.0,20431.0,21589.0,27195.0
Textiles,GRASIM,Eps In Rs,,,,,,,,56.99,43.66,36.75,51.15,65.64,39.43,24.91,64.9,63.3,110.96,100.33,85.42
Textiles,GRASIM,Expenses,,,,,,,,21986.0,23416.0,26590.0,28576.0,28682.0,44281.0,60560.0,57880.0,57769.0,75270.0,96038.0,103783.0
Textiles,GRASIM,Interest,,,,,,,,324.0,447.0,667.0,718.0,702.0,3663.0,6060.0,6890.0,5723.0,4776.0,6044.0,9277.0
Textiles,GRASIM,Other Income,,,,,,,,824.0,576.0,530.0,1320.0,1076.0,410.0,-1846.0,7076.0,1130.0,1648.0,3733.0,783.0
Textiles,GRASIM,Pat,,,,,,,,3778.0,2954.0,2582.0,3455.0,4246.0,3688.0,2745.0,6639.0,6987.0,11206.0,11078.0,9926.0
Textiles,GRASIM,Pbt,,,,,,,,5171.0,3586.0,3443.0,4679.0,5952.0,5635.0,5163.0,6554.0,10009.0,13143.0,14727.0,13700.0
Textiles,GRASIM,Revenue,,,,,,,,27909.0,28331.0,31734.0,34487.0,36068.0,55894.0,77200.0,68252.0,76404.0,95701.0,117627.0,130978.0
Textiles,RAYMOND,Depreciation,,,,,,,,189.0,196.0,162.0,159.0,157.0,170.0,196.0,340.0,314.0,240.0,235.0,284.0
Textiles,RAYMOND,Ebit,,,,,,,,373.0,430.0,427.0,387.0,305.0,426.0,569.0,516.0,-60.0,705.0,1199.0,1309.0
Textiles,RAYMOND,Eps In Rs,,,,,,,,4.68,17.53,18.37,13.81,4.16,21.93,27.36,30.31,-44.6,39.09,79.42,245.91
Textiles,RAYMOND,Expenses,,,,,,,,3696.0,4118.0,4905.0,4790.0,5048.0,5481.0,6013.0,5966.0,3507.0,5474.0,7015.0,7710.0
Textiles,RAYMOND,Interest,,,,,,,,191.0,197.0,200.0,190.0,178.0,184.0,233.0,303.0,276.0,228.0,257.0,376.0
Textiles,RAYMOND,Other Income,,,,,,,,43.0,87.0,95.0,93.0,82.0,137.0,120.0,285.0,186.0,6.0,31.0,1216.0
Textiles,RAYMOND,Pat,,,,,,,,27.0,110.0,120.0,86.0,30.0,142.0,175.0,202.0,-304.0,265.0,537.0,1643.0
Textiles,RAYMOND,Pbt,,,,,,,,37.0,125.0,160.0,132.0,52.0,208.0,260.0,159.0,-465.0,243.0,737.0,1866.0
Textiles,RAYMOND,Revenue,,,,,,,,4069.0,4548.0,5333.0,5177.0,5353.0,5906.0,6582.0,6482.0,3446.0,6179.0,8215.0,9020.0
Textiles,RELIANCE,Depreciation,,,,,,,,11232.0,11201.0,11547.0,11565.0,11646.0,16706.0,20934.0,22203.0,26572.0,29782.0,40303.0,50832.0
Textiles,RELIANCE,Ebit,,,,,,,,33155.0,34935.0,37449.0,41781.0,46307.0,64315.0,84250.0,89266.0,80790.0,108581.0,142318.0,162498.0
Textiles,RELIANCE,Eps In Rs,,,,,,,,15.16,16.31,17.07,21.51,21.55,26.69,29.28,29.1,38.75,44.87,49.29,51.45
Textiles,RELIANCE,Expenses,,,,,,,,362802.0,398586.0,336923.0,230802.0,257647.0,326508.0,484087.0,507413.0,385517.0,586092.0,734078.0,736543.0
Textiles,RELIANCE,Interest,,,,,,,,3463.0,3836.0,3316.0,3691.0,3849.0,8052.0,16495.0,22027.0,21189.0,14584.0,19571.0,23118.0
Textiles,RELIANCE,Other Income,,,,,,,,7757.0,8865.0,8528.0,12212.0,9222.0,9869.0,8406.0,8570.0,22432.0,19600.0,12020.0,16179.0
Textiles,RELIANCE,Pat,,,,,,,,20886.0,22548.0,23640.0,29861.0,29833.0,36080.0,39837.0,39880.0,53739.0,67845.0,74088.0,79020.0
Textiles,RELIANCE,Pbt,,,,,,,,26217.0,28763.0,31114.0,38737.0,40034.0,49426.0,55227.0,53606.0,55461.0,83815.0,94464.0,104727.0
Textiles,RELIANCE,Revenue,,,,,,,,395957.0,433521.0,374372.0,272583.0,303954.0,390823.0,568337.0,596679.0,466307.0,694673.0,876396.0,899041.0
Textiles,Textiles_combined,Depreciation,,,,,,,,2298.0,3223.0,3522.0,314.0,315.0,664.0,390.0,472.0,537.0,1248.0,2436.0,3042.0
Textiles,Textiles_combined,Ebit,,,,,,,,6021.0,9383.0,12450.0,1684.0,1902.0,2038.0,1969.0,2294.0,2506.0,3714.0,8818.0,11377.0
Textiles,Textiles_combined,Eps In Rs,,,,,,,,14.67,20.19,17.71,9.19,8.98,6.89,6.52,10.35,8.39,7.06,21.61,28.42
Textiles,Textiles_combined,Expenses,,,,,,,,40354.0,45564.0,52015.0,32325.0,34631.0,33886.0,38409.0,41108.0,37031.0,65707.0,118722.0,85044.0
Textiles,Textiles_combined,Interest,,,,,,,,3492.0,5703.0,7056.0,1357.0,1257.0,1250.0,1625.0,1572.0,1377.0,2526.0,3969.0,4555.0
Textiles,Textiles_combined,Other Income,,,,,,,,1775.0,1157.0,792.0,1044.0,749.0,363.0,504.0,872.0,494.0,1012.0,834.0,1146.0
Textiles,Textiles_combined,Pat,,,,,,,,1218.0,2646.0,2298.0,1000.0,925.0,594.0,506.0,1040.0,1046.0,788.0,2422.0,3335.0
Textiles,Textiles_combined,Pbt,,,,,,,,2005.0,1614.0,2663.0,1056.0,1079.0,487.0,459.0,1122.0,1086.0,952.0,3247.0,4926.0
Textiles,Textiles_combined,Revenue,,,,,,,,46375.0,54947.0,64465.0,34008.0,36533.0,35924.0,40379.0,43403.0,39537.0,69420.0,127540.0,96421.0
Textiles,ADANIENT,Net Margin %,,,,,,,,2.63,4.82,3.56,2.94,2.53,1.65,1.25,2.4,2.65,1.14,1.9,3.46
Textiles,ADANIENT,Revenue CAGR %,,,,,,,,,,,,,,,,,,,6.88
Textiles,ADANIENT,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.59
Textiles,ARVIND,Net Margin %,,,,,,,,4.69,5.14,4.31,3.94,3.48,4.65,3.19,1.25,-0.53,3.02,4.93,4.56
Textiles,ARVIND,Revenue CAGR %,,,,,,,,,,,,,,,,,,,3.51
Textiles,ARVIND,PAT CAGR %,,,,,,,,,,,,,,,,,,,3.26
Textiles,GRASIM,Net Margin %,,,,,,,,13.54,10.43,8.14,10.02,11.77,6.6,3.56,9.73,9.14,11.71,9.42,7.58
Textiles,GRASIM,Revenue CAGR %,,,,,,,,,,,,,,,,,,,15.09
Textiles,GRASIM,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.18
Textiles,RAYMOND,Net Margin %,,,,,,,,0.66,2.42,2.25,1.66,0.56,2.4,2.66,3.12,-8.82,4.29,6.54,18.22
Textiles,RAYMOND,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.51
Textiles,RAYMOND,PAT CAGR %,,,,,,,,,,,,,,,,,,,45.28
Textiles,RELIANCE,Net Margin %,,,,,,,,5.27,5.2,6.31,10.95,9.81,9.23,7.01,6.68,11.52,9.77,8.45,8.79
Textiles,RELIANCE,Revenue CAGR %,,,,,,,,,,,,,,,,,,,7.74
Textiles,RELIANCE,PAT CAGR %,,,,,,,,,,,,,,,,,,,12.86
Textiles,Textiles_combined,Net Margin %,,,,,,,,2.63,4.82,3.56,2.94,2.53,1.65,1.25,2.4,2.65,1.14,1.9,3.46
Textiles,Textiles_combined,Revenue CAGR %,,,,,,,,,,,,,,,,,,,6.88
Textiles,Textiles_combined,PAT CAGR %,,,,,,,,,,,,,,,,,,,9.59
Textiles,SECTOR_Textiles,Sector Net Margin %,,,,,,,,5.2,5.36,5.71,9.2,8.48,7.8,5.95,6.39,9.91,8.6,7.19,7.88
Automobiles,MEAN_Automobiles,Depreciation,,,,,,,82.0,2007.5,2193.88,2799.14,2956.0,3146.88,3715.88,4113.88,3887.5,4098.12,4269.25,4666.38,5109.0
Automobiles,MEDIAN_Automobiles,Depreciation,,,,,,,82.0,1033.0,818.5,580.0,483.5,537.5,610.5,650.0,798.0,775.5,804.5,879.5,951.0
Automobiles,MEAN_Automobiles,Ebit,,,,,,,550.0,7147.0,7510.12,9242.0,9025.75,8231.12,9451.25,8890.88,6544.88,8082.25,7671.0,11044.12,16853.5
Automobiles,MEDIAN_Automobiles,Ebit,,,,,,,550.0,4008.5,3858.0,4128.0,4608.5,4507.0,5090.0,5111.5,4589.5,4498.0,4257.5,5779.0,8354.0
Automobiles,MEAN_Automobiles,Eps In Rs,,,,,,,12.01,46.12,53.61,61.44,75.73,87.78,97.02,80.19,74.16,61.81,68.99,107.13,158.45
Automobiles,MEDIAN_Automobiles,Eps In Rs,,,,,,,12.01,34.0,43.18,48.44,44.69,45.52,66.15,61.76,40.03,31.93,57.11,94.62,120.3
Automobiles,MEAN_Automobiles,Expenses,,,,,,,5840.0,48875.83,45711.0,56544.29,53013.88,56054.12,62556.62,68635.38,58609.62,54510.25,64896.75,81999.5,96020.75
Automobiles,MEDIAN_Automobiles,Expenses,,,,,,,5840.0,28157.0,18848.0,24018.0,21157.0,21925.5,26255.5,28616.5,24996.5,24852.5,27090.5,33320.0,36977.0
Automobiles,MEAN_Automobiles,Interest,,,,,,,4.0,1027.83,1099.38,1312.57,1169.0,1139.5,1327.12,1633.62,2015.5,2144.0,2168.38,2492.75,2845.62
Automobiles,MEDIAN_Automobiles,Interest,,,,,,,4.0,150.5,132.0,218.0,76.0,74.5,342.0,369.5,494.5,491.5,533.5,810.0,1061.0
Automobiles,MEAN_Automobiles,Other Income,,,,,,,136.0,477.33,400.75,408.29,238.25,1203.5,1902.38,-2214.0,1038.0,-509.0,1370.75,2065.0,2163.5
Automobiles,MEDIAN_Automobiles,Other Income,,,,,,,136.0,501.5,521.5,325.0,373.5,1149.0,984.0,721.0,728.5,517.5,1203.0,1305.5,1610.5
Automobiles,MEAN_Automobiles,Pat,,,,,,,475.0,3405.17,3525.88,3825.14,3797.62,3819.12,4663.75,-192.38,648.38,273.0,1305.25,4596.25,9686.38
Automobiles,MEDIAN_Automobiles,Pat,,,,,,,475.0,2801.5,2478.0,3026.0,3333.0,3798.5,3970.5,2834.5,1237.0,1429.5,2003.0,2857.0,5854.5
Automobiles,MEAN_Automobiles,Pbt,,,,,,,600.0,4589.17,4617.75,5538.43,5139.38,5148.12,6310.62,929.5,1680.0,1331.0,2604.5,5949.88,11062.25
Automobiles,MEDIAN_Automobiles,Pbt,,,,,,,600.0,3673.5,3299.0,4083.0,5029.5,5236.5,5612.5,4200.5,2005.0,2478.0,2630.5,3832.0,7621.0
Automobiles,MEAN_Automobiles,Revenue,,,,,,,6390.0,56022.5,53221.25,65786.43,62039.62,64285.38,72007.75,77526.25,65154.62,62592.5,72567.62,93043.5,112874.38
Automobiles,MEDIAN_Automobiles,Revenue,,,,,,,6390.0,32164.5,22706.0,27538.0,25515.5,25740.5,31047.0,33584.0,29586.5,29350.0,31348.0,39064.0,45330.5
Automobiles,MEAN_Automobiles,Net Margin %,,,,,,,7.43,7.14,6.61,6.01,9.53,10.59,10.24,8.03,7.24,6.02,6.63,8.69,10.91
Automobiles,MEDIAN_Automobiles,Net Margin %,,,,,,,7.43,5.8,6.68,5.35,7.12,9.08,9.25,7.75,5.46,4.69,6.14,7.59,9.16
Automobiles,MEAN_Automobiles,Revenue CAGR %,,,,,,,,,,,,,,,,,,,8.25
Automobiles,MEDIAN_Automobiles,Revenue CAGR %,,,,,,,,,,,,,,,,,,,8.25
Automobiles,MEAN_Automobiles,PAT CAGR %,,,,,,,,,,,,,,,,,,,19.43
Automobiles,MEDIAN_Automobiles,PAT CAGR %,,,,,,,,,,,,,,,,,,,19.43
Banking,MEAN_Banking,Depreciation,,,,,,,,438.6,506.0,506.2,556.91,627.25,720.25,1024.58,934.75,1016.33,1056.58,2227.0,1370.0
Banking,MEDIAN_Banking,Depreciation,,,,,,,,329.0,367.5,402.0,413.0,396.0,518.5,660.5,539.5,907.0,868.5,963.0,904.0
Banking,MEAN_Banking,Eps In Rs,,,,,,,,16.81,16.5,17.71,10.42,14.83,8.4,13.11,15.84,19.83,29.06,38.58,49.74
Banking,MEDIAN_Banking,Eps In Rs,,,,,,,,14.9,17.8,18.76,15.75,11.26,3.66,6.62,7.25,15.92,25.66,31.99,49.66
Banking,MEAN_Banking,Expenses,,,,,,,,15927.1,18707.1,21962.1,26225.18,28720.92,35934.58,37880.58,43475.0,47008.08,46096.75,48900.17,65362.33
Banking,MEDIAN_Banking,Expenses,,,,,,,,9744.0,10996.5,12493.5,17785.0,17470.5,25837.5,26508.5,31392.5,35345.5,33621.0,35858.0,42205.5
Banking,MEAN_Banking,Financing Profit,,,,,,,,-1149.2,-1934.7,-3072.8,-7142.36,-9628.92,-15095.5,-13009.33,-14913.42,-12918.83,-8541.0,-2682.5,-10275.58
Banking,MEDIAN_Banking,Financing Profit,,,,,,,,687.5,620.0,55.0,-2263.0,-4168.5,-6669.0,-5264.0,-9101.0,-7213.5,-2781.5,-1584.5,-2358.0
Banking,MEAN_Banking,Interest,,,,,,,,26710.5,29807.3,33025.4,33532.73,32103.0,32565.33,37217.83,41630.5,40816.83,39572.42,48707.92,71293.0
Banking,MEDIAN_Banking,Interest,,,,,,,,22090.5,25524.5,28917.5,32107.0,28192.5,28358.5,32422.5,36407.0,38643.0,36869.0,46665.5,64962.5
Banking,MEAN_Banking,Other Income,,,,,,,,9503.3,10612.9,13038.7,13447.27,16090.58,17713.5,18634.67,23092.75,25686.25,26630.92,28248.83,42468.58
Banking,MEDIAN_Banking,Other Income,,,,,,,,4811.5,5418.5,7163.5,6100.0,8552.5,8437.5,8897.0,12073.5,14132.0,15831.5,17312.0,24314.5
Banking,MEAN_Banking,Pat,,,,,,,,5805.9,5793.3,6549.3,3897.64,4012.08,1872.33,3372.42,4704.17,8518.92,12847.0,17399.0,23864.17
Banking,MEDIAN_Banking,Pat,,,,,,,,4924.5,4355.0,3737.5,2530.0,2361.5,907.5,2505.0,1734.5,2943.5,7045.5,11132.0,16807.0
Banking,MEAN_Banking,Pbt,,,,,,,,7915.3,8172.2,9459.6,5748.18,5834.33,1897.67,4600.83,7244.58,11751.08,17033.08,23339.17,30823.17
Banking,MEDIAN_Banking,Pbt,,,,,,,,5990.5,5482.5,5266.5,3756.0,3692.0,1264.0,3664.5,3670.0,5349.0,9576.5,16524.0,21931.5
Banking,MEAN_Banking,Revenue,,,,,,,,41488.5,46579.6,51914.8,52615.73,51194.75,53404.5,62089.0,70192.0,74905.83,77128.33,94925.67,126379.75
Banking,MEDIAN_Banking,Revenue,,,,,,,,34965.5,40016.5,44364.0,44039.0,42965.0,43700.5,50049.0,52338.5,67325.0,69730.0,86365.0,109792.0
Banking,MEAN_Banking,Net Margin %,,,,,,,,15.58,14.93,15.15,9.33,11.91,6.94,5.45,1.41,9.59,15.47,17.19,17.73
Banking,MEDIAN_Banking,Net Margin %,,,,,,,,14.68,14.3,15.7,17.27,10.88,9.55,6.84,5.39,9.34,13.35,16.17,16.38
Banking,MEAN_Banking,Revenue CAGR %,,,,,,,,,,,,,,,,,,,12.78
Banking,MEDIAN_Banking,Revenue CAGR %,,,,,,,,,,,,,,,,,,,11.89
Banking,MEAN_Banking,PAT CAGR %,,,,,,,,,,,,,,,,,,,13.68
Banking,MEDIAN_Banking,PAT CAGR %,,,,,,,,,,,,,,,,,,,14.88
Cement,MEAN_Cement,Depreciation,,,,,,,569.0,634.25,692.5,855.25,1068.75,1106.5,1126.0,1420.5,1583.0,1428.75,1930.5,1758.75,1887.0
Cement,MEDIAN_Cement,Depreciation,,,,,,,569.0,539.0,559.0,794.0,1102.5,1217.0,1026.5,1312.5,1485.0,1207.0,1930.5,1653.0,1760.0
Cement,MEAN_Cement,Ebit,,,,,,,2335.0,2428.75,2222.0,2223.5,2736.75,3374.5,3669.25,4288.5,5094.5,6216.75,7612.0,5156.75,6737.25
